palavras,n_ocorrencias,desvio_padrao
iffy,3,214.686593278046
rewatch,7,214.594190663836
tow,21,214.588742881421
typhus,3,214.490870046567
suckaborg,3,214.469111995178
westminster,20,214.415877259714
bish,3,214.354845991407
acolyte,7,214.332629784819
nfl,274,214.328285598628
canine,3,214.29496805416
sanitary,4,214.281745995002
router,4,214.198506063885
mosaicmonday,3,214.196949869351
ger,3,214.187612464711
armenia,3,214.074753298935
auburn,77,214.0537874541
coroner,3,214.01479699622
douchebags,4,213.957160821195
mug,30,213.875202627258
sub,79,213.872321747666
somos,3,213.829371228557
reasonably,17,213.782960994942
bodes,4,213.761549395582
crowes,3,213.757650935197
googly,3,213.706184593084
qrp,4,213.691366227089
etiquette,3,213.619599600162
truckload,3,213.619599600162
babysitting,3,213.619599600162
pez,3,213.619599600162
boogey,3,213.619599600162
energetic,14,213.60800341017
icons,7,213.60198857644
perseid,4,213.557174233662
mph,30,213.528473968701
mwuerker,4,213.5
commonslibrary,4,213.391658693586
protectionist,6,213.353618827211
detachment,5,213.344088270568
anneworner,3,213.326822817323
reprise,6,213.272282931155
eastangliabylines,8,213.227536080257
grands,6,213.21952693566
cws,13,213.196490566199
toasted,8,213.155836688292
butts,12,213.138168303753
ありがとうございました,3,213.132196848185
auf,8,213.131708105575
statuette,4,213.118902649828
nipple,3,213.100915061386
mistaking,5,213.09669166836
marmalade,4,213.079015078132
donkeys,16,213.061405468001
grovel,6,212.950150661291
spirituality,5,212.883066494261
lisasmith,5,212.874845860191
iphone,115,212.853094091625
employs,15,212.75729521374
poster,173,212.731401095287
efa,3,212.730659128705
bushfires,4,212.669344288264
frankfigliuzzi,3,212.605268043856
elia,3,212.605268043856
dailydot,6,212.593195250146
timesofindia,4,212.569008402762
reproduce,7,212.534478995538
kite,5,212.528351049925
misunderstandings,3,212.509607625946
serif,3,212.464899061782
snapstream,3,212.464899061782
cardigan,3,212.464899061782
theusa,3,212.448425113799
cheese,116,212.4054784048
unexpectedly,11,212.345216355563
trumpisatraitorandcriminal,4,212.343275539082
ditched,7,212.290456910428
illegitimi,3,212.275764042907
peacock,11,212.265785364396
simulation,7,212.216421428243
yawl,3,212.190951739229
repay,9,212.145848677534
blackwater,3,212.113963079599
pinto,6,212.045278183694
vouch,3,212.01257824321
skyladsy,4,212.011595594832
causal,4,212.0
delights,3,211.915077330519
successes,11,211.88114163799
ospreay,3,211.859229993251
underreported,7,211.856757537459
invertebrate,3,211.807302360739
rushes,10,211.805046629625
redloribrighteyes,3,211.769528812181
banality,4,211.616595127446
sirius,5,211.534157998182
overspending,3,211.519108671849
buil,5,211.508155871115
sputnik,4,211.443451857307
desi,5,211.437224726395
huma,3,211.381960756668
soothes,3,211.32281782461
atheistsky,3,211.310198523403
oecd,6,211.301364564138
cleanliness,3,211.291268158436
bronco,3,211.255769151993
positives,4,211.246104500572
faustian,3,211.21316246863
serling,6,211.200063131304
troy,27,211.115170901135
pontificating,4,211.108976597396
magpie,4,211.09614713048
resurface,4,211.09614713048
preconceived,4,211.042649718013
herford,3,211.036331785153
bradleyross,3,211.036331785153
みんなの銀行,3,211.026854531203
pglmhjek,3,211.026854531203
minna,3,211.026854531203
happyvalentinesday,4,211.021918292864
sheneman,3,211.0
preferences,16,210.992565034885
alvarez,3,210.96998206696
objectionable,5,210.965163000909
emphasised,3,210.924947157356
spock,6,210.924077968037
xenophobic,15,210.830624864967
koco,5,210.813424619971
burgers,22,210.786426861214
slimy,18,210.782521196208
stan,9,210.762570469975
vulcan,3,210.742338729865
babbled,4,210.734430029836
thankyouforyourservice,3,210.732848254213
laika,3,210.732848254213
nhs,101,210.694940660192
smelt,3,210.675896422285
scapegoated,4,210.574610688627
dnf,3,210.545323703314
stallions,10,210.528567604916
prolife,3,210.497822633236
spotlighting,6,210.452528297159
moderators,3,210.449518887547
navidad,4,210.444569107085
isabella,4,210.436847217085
entries,16,210.399768298352
varied,3,210.371892926154
disputed,13,210.36887626872
racing,26,210.357790442855
cancers,20,210.342202387593
visitation,3,210.338615887177
smithsonianmag,6,210.265942716995
amd,7,210.208966325915
pivot,29,210.175378327654
hamline,3,210.165014532232
greenwashing,3,210.155497985024
expedia,4,210.155497985024
roemember,4,210.155497985024
orangeburg,3,210.155497985024
qurate,4,210.155497985024
laurelblu,93,210.053960764639
inconsistencies,3,210.028569485201
lichens,3,209.980951517036
terminally,8,209.976146604459
blackwomenmakehistory,3,209.967457796044
robotic,22,209.951988945896
rudd,6,209.921334472384
節分,3,209.867418465405
carolicar,17,209.762050064016
unremarkable,3,209.73077981069
lightness,3,209.688658094169
tethered,4,209.678126342894
spaceflight,6,209.643188934596
archaeologists,6,209.633410187085
bandaid,4,209.629832482561
whence,3,209.612340603633
pga,4,209.584310799576
antiques,3,209.578147715834
homewood,3,209.578147715834
gonzales,6,209.568763575745
iyo,4,209.559856206606
demonstrable,3,209.47871809168
genesis,9,209.437341465174
overtime,64,209.416060295107
lizz,5,209.385529585977
bluewave,63,209.364077502051
blueresistance,4,209.299625736248
mattress,4,209.286685354484
counterfeit,6,209.234477719774
wbg,5,209.230016966973
suzyqueboy,3,209.215200212604
mishandled,5,209.206118457372
barking,6,209.185802577517
mismanagement,18,209.169264103863
cole,20,209.164276913727
torygraph,4,209.146479769562
accumulated,11,209.121061067072
reels,4,209.019137879764
markosilberhand,3,209.003189768322
kjv,3,209.000797446645
passivity,3,209.000797446645
scitechdaily,3,208.945766488181
bowen,6,208.912820733115
goalie,3,208.86917755699
accts,3,208.846833828047
luggage,3,208.771006927048
lizayes,3,208.717512442056
robot,123,208.716933261394
engages,16,208.716384518961
docking,3,208.712721222258
leftovers,16,208.676743633145
ukblueman,3,208.65282169192
ennievegan,3,208.645632592681
janl,3,208.576924258973
bianca,3,208.57212980965
output,19,208.569480198267
instituteforgov,4,208.559144289256
circlesspinning,3,208.483412609573
shitcoin,4,208.461827041148
crutch,3,208.461027532726
marketman,3,208.44743542038
ajohmss,3,208.44743542038
ennui,4,208.436241250572
nativeamericanheritagemonth,3,208.423447177455
trumpisaracist,3,208.423447177455
atticus,5,208.386659841747
felontrump,5,208.301464229131
ambiguities,3,208.257052701703
streak,81,208.239652270594
centene,3,208.207428621875
kudlow,4,208.199223501594
lat,3,208.140177124296
conforming,3,208.135372614396
reigns,14,208.088685658065
reusable,4,208.082315442711
saddling,3,208.04086137103
daphne,3,208.0
adjudicate,3,207.981569696291
lonesome,6,207.92346348276
coun,7,207.921345018461
norton,6,207.912160939823
granmajvoni,4,207.866944622436
implode,8,207.858983791553
reeciecolbert,4,207.846096908265
tamera,3,207.846096908265
jimbrown,12,207.837986874101
cookware,6,207.832063615475
brigro,4,207.799582931888
marianne,5,207.797256959759
styles,10,207.787177446326
obr,17,207.741355026473
peabodya,3,207.716954852832
machines,190,207.622645794011
eerily,14,207.622226678622
voicemails,3,207.615831124058
autonomous,23,207.558011320308
inevitability,5,207.521565144445
unconventional,4,207.462446400949
unesco,4,207.446378613848
sleet,8,207.437382978919
strawberry,12,207.430802627739
voiced,10,207.425194012471
newsnationnow,3,207.419864043924
moisture,7,207.380487671012
blackbird,3,207.371647049446
sulali,3,207.342711470647
salisbury,9,207.317657499575
srsly,5,207.308224631827
conventional,3,207.246230363787
lichen,4,207.184901316031
oxfam,8,207.183105695697
shtick,7,207.18016084466
boomerangs,3,207.157749875145
ricky,16,207.138882556286
mariah,6,207.136106622353
boarder,3,207.115909577222
chill,57,207.088803551498
dice,8,207.077452728614
tfg,35,207.043161172339
dom,11,207.020991469684
toothbrush,3,207.0
handily,3,206.980675426476
blubber,4,206.975844001178
tomhayes,4,206.967590055384
oxxrowanxxo,6,206.941940327877
gemini,94,206.908469181617
unlearned,4,206.896713362006
glacier,6,206.883944922429
calculations,5,206.874358005046
astronaut,70,206.82388663502
ons,60,206.802984247775
ginko,4,206.785718397895
evac,3,206.75186415927
eeas,4,206.691396369886
guerre,3,206.679300689095
xavierresists,5,206.529658887047
maddenifico,3,206.523606398881
fuckzuck,5,206.516827401546
conimari,3,206.509886768971
scrolled,5,206.495278396384
rave,17,206.494890265794
finishing,19,206.484285682756
américa,6,206.439095134618
grandfathers,3,206.43239409873
creatives,3,206.408171672861
permalink,5,206.388710931582
scarborough,9,206.384013700459
fww,3,206.341949200835
lakotaman,4,206.322361043748
loo,4,206.283583124462
temp,16,206.269726329386
colosseum,4,206.259343222717
gra,3,206.23853503488
forty,20,206.220238682107
lockdown,18,206.15610558332
samhsa,6,206.147196601522
sweets,5,206.128600635623
friedman,12,206.118603691852
pc,80,206.083926617596
bowl,483,206.063553954462
gabb,4,206.033977780365
thewaffle,10,206.029771311494
neatoday,4,206.0
mysterysolvent,4,205.980581609044
classwar,3,205.966825807782
impersonation,7,205.936652303335
nugent,7,205.8805710207
password,15,205.863755222442
gia,4,205.861401595021
melanoma,11,205.827288587477
wobble,6,205.805166763778
restorative,3,205.78872661057
microsoft,91,205.668247629594
strangulation,6,205.61752519342
elle,10,205.617227985508
matrix,11,205.611195308922
deepening,15,205.607763425782
ferris,7,205.564032429244
decentralized,7,205.530903712684
sillymickel,4,205.489659107216
teammates,3,205.468570183698
chariot,6,205.43417437223
tomsguide,48,205.399134665355
adolescents,3,205.365527779129
dispose,4,205.358832291187
features,110,205.326105885569
migrating,9,205.276033671737
deliverance,3,205.263245614016
abominable,3,205.254313799572
shrimp,34,205.212597904419
kodiak,8,205.208604665037
navalny,20,205.150336403126
synonym,9,205.1102007323
counselor,31,205.041747650497
commemoration,10,205.041052800002
focussed,3,204.985365331284
admirable,3,204.959345562317
tacoparty,3,204.842215701094
fcs,9,204.838961137768
cosmetic,9,204.824993049622
stephensmith,3,204.808040206759
inundate,3,204.783625647495
horsehead,3,204.768975514684
autographed,4,204.761650055213
lsu,8,204.751024766317
abdul,3,204.74455629719
mets,5,204.725914334263
stumbled,13,204.710207930062
racked,6,204.579976211424
silky,3,204.545838383478
shorted,4,204.52302233897
browser,45,204.522380292241
unlocking,5,204.512835782989
wfaa,3,204.480642930653
cleanly,4,204.451298194297
bummer,8,204.42812219178
rutherford,4,204.39667316275
questionnaire,3,204.381995293128
adventures,22,204.36822721346
nimoy,4,204.343460869194
benatar,3,204.309405885616
peu,4,204.235770618176
bipoc,4,204.222713395613
gator,7,204.202863652324
outage,24,204.115691654782
vegans,5,204.078416301186
corbyn,7,204.069199281122
gpus,3,204.052280882458
cellular,3,204.051464096683
salad,80,204.04494067841
regrettable,4,204.041458205598
peculiar,5,204.028919518778
zeldazeldazell,4,203.994076711392
tinder,14,203.957763350085
sandyp,3,203.92727461851
looser,3,203.912562961023
refs,28,203.873167725717
scissors,8,203.828315360887
musicalhypnosis,3,203.814458106714
hm,22,203.752396209318
alert,458,203.747903975334
pryor,7,203.688370755309
fry,26,203.655701161015
shower,102,203.648971305727
smh,56,203.638008820465
reshaped,4,203.615651002896
sep,19,203.615162752984
indulgence,3,203.60828404889
swarm,20,203.539851264148
dropout,5,203.535746246206
leashes,3,203.51658409083
nea,7,203.433386780889
coupons,3,203.426481396433
meteorological,5,203.411651583679
outgoing,9,203.405656536663
brewter,3,203.396984572863
competitor,9,203.334153003812
slender,3,203.298630918492
hector,6,203.289612785963
breached,17,203.278894191034
ukpolitics,5,203.252306259978
spacewalk,17,203.237853265576
sprang,3,203.227294754748
repmtg,3,203.227294754748
fuch,3,203.204330662513
mtv,12,203.177635371493
tusk,19,203.145225038986
ballads,3,203.116551106337
truely,3,203.116551106337
transplant,14,203.114391523486
rbf,5,203.096528773881
cuckoo,8,203.043802452293
bozo,42,202.993601965738
georgie,4,202.966335468061
salvo,4,202.966335468061
impoverish,3,202.954017780711
stargazers,3,202.95155415353
pokey,3,202.948269270768
unveils,20,202.928014200525
chips,108,202.893008412272
possessed,18,202.873419114005
jymbyrnes,3,202.849698052524
hoarder,3,202.822582569102
equalrights,4,202.809228915583
clerks,5,202.806558079368
ian,45,202.76795465345
inkling,3,202.746968740184
geography,20,202.724566838852
callback,3,202.723950237756
wuz,3,202.672149048654
shitheel,3,202.63349509233
bexar,3,202.574266216944
clusterfuck,21,202.512362938308
heartily,3,202.500205761212
unloads,3,202.482097974117
toto,4,202.476953421042
cesspit,7,202.465634944139
swickl,3,202.42858823134
generator,12,202.422749949134
lemonade,12,202.409781623739
clarification,15,202.401957453362
crikey,3,202.361887057156
chancellor,57,202.335862808465
fla,18,202.296391627136
mendacity,5,202.26665568007
goodsuniteus,3,202.235011805572
tender,17,202.233012083761
hamill,14,202.187501379996
sapped,3,202.118776960479
ruspugs,4,202.113829314077
misleadingly,3,202.082491407181
nauseum,3,202.072594216369
merica,10,202.069982376843
rgj,3,202.050323764485
crop,20,202.010161286896
scattered,17,201.962722244652
buh,12,201.947994355583
buns,4,201.93563330923
balmy,5,201.894774573291
muffins,11,201.894571947386
cyndi,8,201.872484504451
lauper,8,201.872484504451
pines,3,201.834090282093
solution,669,201.81832895841
generous,42,201.802310377923
manhood,5,201.79866203719
pour,36,201.728617009672
lords,27,201.68250273346
evangelicalism,3,201.665564735281
retro,12,201.645278104443
garlic,22,201.594987440261
lastweektonight,3,201.51013208604
frustrating,31,201.502917612752
oklahom,4,201.495243947179
gove,30,201.460246784528
foldable,9,201.443402583566
superstitious,5,201.414249744153
sgreerpitt,4,201.38189259878
publisher,27,201.328861669932
shan,6,201.313106047934
waffle,18,201.241441177156
baseline,18,201.228620022948
pokemon,4,201.211952925267
forwarding,4,201.170740085795
becauseican,5,201.142983969116
commissary,3,201.14008385534
games,455,201.087129894885
apm,5,201.014178604396
disregards,3,200.978439971389
histoire,3,200.91789367799
earshot,3,200.91789367799
razr,3,200.91789367799
candylovely,3,200.91789367799
progressing,4,200.853180208828
diablo,5,200.849446103294
arrivals,5,200.831272465221
frighteningly,3,200.761882172222
cruella,4,200.760221823614
korma,5,200.710488016944
ensured,18,200.702662721573
alg,4,200.69379661564
colonizer,6,200.641637420219
stalls,8,200.605467451484
attic,8,200.602485385543
mps,89,200.591126551183
unprofitable,3,200.589963191914
ignoramuses,3,200.576668633219
awhile,53,200.566467380381
carscoops,5,200.535034345623
remedied,3,200.525143893062
wisewonders,154,200.463116828822
alfalfa,6,200.460885627762
fedup,3,200.430370286874
gobshite,3,200.402927456994
chode,3,200.40043246793
guitardave,4,200.367162978368
zeit,3,200.350526161858
dore,4,200.3405434088
chord,3,200.3405434088
wooo,3,200.3405434088
beneficial,19,200.335683204247
maturity,14,200.283329530723
chocolate,81,200.282248370508
kardashian,6,200.229285237366
smiths,3,200.225705975365
winking,4,200.197194452536
okinawa,3,200.155772670521
ℝ,9,200.151817378709
apples,16,200.134277840321
ramadan,7,200.100807927738
sensory,6,200.069737841584
timesnownews,4,200.049160624749
archive,118,200.024910081343
unwed,5,200.014999437542
propensity,5,200.010499724389
pentax,4,200.0
permaculture,6,199.986666222193
skye,4,199.978957226338
supernova,6,199.977665419583
nourishing,3,199.940824579007
holocaustremembranceday,6,199.918733489386
peruvian,3,199.893304873708
compton,4,199.890595076407
meep,6,199.878379687916
launder,3,199.872459333446
truss,29,199.868978019062
unbroken,6,199.842604733492
jar,13,199.819566044867
reboot,15,199.804142194538
oreo,3,199.773204743112
britches,4,199.763193139611
cosmology,3,199.763193139611
shoplifting,3,199.763193139611
revelations,35,199.745834297809
icing,6,199.742250579758
chalkville,10,199.664607668849
crumbling,31,199.655014290107
inuit,4,199.650319308535
meteor,14,199.643377105222
pastry,12,199.609543100949
reimbursement,6,199.552165276818
hobbies,7,199.534338851618
iss,37,199.520728299144
genuflecting,4,199.5
rapey,4,199.484961839232
moraine,3,199.475144650489
disorders,10,199.459296878113
detrimental,14,199.457120347063
ignites,6,199.435202509487
brasil,5,199.382045330065
grilled,21,199.366866903825
día,5,199.354708998809
carborundum,5,199.353204137782
